2022;SP;65633;ITAQUAQUECETUBA;288;1279;4;FEMININO;7;SEPARADO JUDICIALMENTE;6569;65 A 69 ANOS;4;ENSINO FUNDAMENTAL COMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;288;1279;4;FEMININO;9;DIVORCIADO;3034;30 A 34 ANOS;6;ENSINO MÉDIO COMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;288;1279;4;FEMININO;9;DIVORCIADO;3539;35 A 39 ANOS;6;ENSINO MÉDIO COMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;288;1279;4;FEMININO;9;DIVORCIADO;4044;40 A 44 ANOS;6;ENSINO MÉDIO COMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;288;1279;4;FEMININO;9;DIVORCIADO;4549;45 A 49 ANOS;6;ENSINO MÉDIO COMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;288;1279;4;FEMININO;9;DIVORCIADO;5054;50 A 54 ANOS;6;ENSINO MÉDIO COMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;288;1279;4;FEMININO;9;DIVORCIADO;5559;55 A 59 ANOS;5;ENSINO MÉDIO INCOMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;288;1279;4;FEMININO;9;DIVORCIADO;6569;65 A 69 ANOS;3;ENSINO FUNDAMENTAL INCOMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;289;1180;2;MASCULINO;1;SOLTEIRO;1700;17 ANOS;5;ENSINO MÉDIO INCOMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;289;1180;2;MASCULINO;1;SOLTEIRO;2124;21 A 24 ANOS;1;ANALFABETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;289;1180;2;MASCULINO;1;SOLTEIRO;2124;21 A 24 ANOS;3;ENSINO FUNDAMENTAL INCOMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;289;1180;2;MASCULINO;1;SOLTEIRO;2124;21 A 24 ANOS;4;ENSINO FUNDAMENTAL COMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;289;1180;2;MASCULINO;1;SOLTEIRO;2124;21 A 24 ANOS;5;ENSINO MÉDIO INCOMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;289;1180;2;MASCULINO;1;SOLTEIRO;2124;21 A 24 ANOS;6;ENSINO MÉDIO COMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;289;1180;2;MASCULINO;1;SOLTEIRO;2124;21 A 24 ANOS;7;SUPERIOR INCOMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;289;1180;2;MASCULINO;1;SOLTEIRO;2529;25 A 29 ANOS;3;ENSINO FUNDAMENTAL INCOMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;289;1180;2;MASCULINO;1;SOLTEIRO;2529;25 A 29 ANOS;4;ENSINO FUNDAMENTAL COMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;289;1180;2;MASCULINO;1;SOLTEIRO;2529;25 A 29 ANOS;5;ENSINO MÉDIO INCOMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;289;1180;2;MASCULINO;1;SOLTEIRO;2529;25 A 29 ANOS;6;ENSINO MÉDIO COMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;289;1180;2;MASCULINO;1;SOLTEIRO;2529;25 A 29 ANOS;7;SUPERIOR INCOMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;289;1180;2;MASCULINO;1;SOLTEIRO;3034;30 A 34 ANOS;4;ENSINO FUNDAMENTAL COMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;289;1180;2;MASCULINO;1;SOLTEIRO;3034;30 A 34 ANOS;5;ENSINO MÉDIO INCOMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;289;1180;2;MASCULINO;1;SOLTEIRO;3034;30 A 34 ANOS;6;ENSINO MÉDIO COMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;289;1180;2;MASCULINO;1;SOLTEIRO;3539;35 A 39 ANOS;3;ENSINO FUNDAMENTAL INCOMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;289;1180;2;MASCULINO;1;SOLTEIRO;3539;35 A 39 ANOS;5;ENSINO MÉDIO INCOMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;289;1180;2;MASCULINO;1;SOLTEIRO;3539;35 A 39 ANOS;6;ENSINO MÉDIO COMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;289;1180;2;MASCULINO;1;SOLTEIRO;3539;35 A 39 ANOS;8;SUPERIOR COMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;289;1180;2;MASCULINO;1;SOLTEIRO;4044;40 A 44 ANOS;3;ENSINO FUNDAMENTAL INCOMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;289;1180;2;MASCULINO;1;SOLTEIRO;4044;40 A 44 ANOS;4;ENSINO FUNDAMENTAL COMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;289;1180;2;MASCULINO;1;SOLTEIRO;4044;40 A 44 ANOS;5;ENSINO MÉDIO INCOMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;289;1180;2;MASCULINO;1;SOLTEIRO;4549;45 A 49 ANOS;3;ENSINO FUNDAMENTAL INCOMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;289;1180;2;MASCULINO;1;SOLTEIRO;4549;45 A 49 ANOS;6;ENSINO MÉDIO COMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;289;1180;2;MASCULINO;1;SOLTEIRO;5054;50 A 54 ANOS;3;ENSINO FUNDAMENTAL INCOMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;289;1180;2;MASCULINO;1;SOLTEIRO;5054;50 A 54 ANOS;4;ENSINO FUNDAMENTAL COMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;289;1180;2;MASCULINO;1;SOLTEIRO;5559;55 A 59 ANOS;2;LÊ E ESCREVE;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;289;1180;2;MASCULINO;1;SOLTEIRO;5559;55 A 59 ANOS;3;ENSINO FUNDAMENTAL INCOMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;289;1180;2;MASCULINO;1;SOLTEIRO;5559;55 A 59 ANOS;6;ENSINO MÉDIO COMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;289;1180;2;MASCULINO;1;SOLTEIRO;6064;60 A 64 ANOS;3;ENSINO FUNDAMENTAL INCOMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;290;1317;4;FEMININO;1;SOLTEIRO;1800;18 ANOS;6;ENSINO MÉDIO COMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;290;1317;4;FEMININO;1;SOLTEIRO;1900;19 ANOS;5;ENSINO MÉDIO INCOMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;290;1317;4;FEMININO;1;SOLTEIRO;1900;19 ANOS;6;ENSINO MÉDIO COMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;290;1317;4;FEMININO;1;SOLTEIRO;2000;20 ANOS;5;ENSINO MÉDIO INCOMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;290;1317;4;FEMININO;1;SOLTEIRO;2124;21 A 24 ANOS;3;ENSINO FUNDAMENTAL INCOMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;290;1317;4;FEMININO;1;SOLTEIRO;2124;21 A 24 ANOS;5;ENSINO MÉDIO INCOMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;290;1317;4;FEMININO;1;SOLTEIRO;2124;21 A 24 ANOS;6;ENSINO MÉDIO COMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;290;1317;4;FEMININO;1;SOLTEIRO;2529;25 A 29 ANOS;3;ENSINO FUNDAMENTAL INCOMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;290;1317;4;FEMININO;1;SOLTEIRO;2529;25 A 29 ANOS;4;ENSINO FUNDAMENTAL COMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;290;1317;4;FEMININO;1;SOLTEIRO;2529;25 A 29 ANOS;5;ENSINO MÉDIO INCOMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;290;1317;4;FEMININO;1;SOLTEIRO;2529;25 A 29 ANOS;6;ENSINO MÉDIO COMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;290;1317;4;FEMININO;1;SOLTEIRO;2529;25 A 29 ANOS;7;SUPERIOR INCOMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;290;1317;4;FEMININO;1;SOLTEIRO;3034;30 A 34 ANOS;6;ENSINO MÉDIO COMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;290;1317;4;FEMININO;1;SOLTEIRO;3034;30 A 34 ANOS;7;SUPERIOR INCOMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;290;1317;4;FEMININO;1;SOLTEIRO;3539;35 A 39 ANOS;4;ENSINO FUNDAMENTAL COMPLETO;-3;0;-3;0
